Tue May 24 14:59:19 2011

Number of Points = 8584
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-5.999321	0.365222	1.400000	0.004118	0.335063
-5.701141	0.297403	1.405000	0.004062	0.335000
-5.767322	0.284027	1.410000	0.004074	0.334875
-6.167152	0.338508	1.415000	0.004150	0.334781
-6.066767	0.365004	1.420000	0.004131	0.335000
-5.937101	0.339126	1.425000	0.004106	0.334990
-5.931988	0.286514	1.430000	0.004106	0.334737
-6.356895	0.378015	1.435000	0.004186	0.334801
-5.997698	0.352259	1.440000	0.004118	0.334998
-6.040217	0.294489	1.445000	0.004126	0.334678
-6.095228	0.302027	1.450000	0.004137	0.334665
-6.093942	0.302333	1.455000	0.004137	0.334667
-6.299824	0.340688	1.460000	0.004176	0.334668
-6.121939	0.307267	1.465000	0.004142	0.334665
-6.253809	0.316700	1.470000	0.004167	0.334592
-6.251369	0.285820	1.475000	0.004167	0.334443
-6.393539	0.307554	1.480000	0.004194	0.334421
-6.249815	0.304312	1.485000	0.004167	0.334534
-6.406609	0.302005	1.490000	0.004196	0.334381
-6.351795	0.292397	1.495000	0.004186	0.334383
-6.574185	0.347537	1.500000	0.004228	0.334451
-6.409005	0.317348	1.505000	0.004197	0.334452
-6.479970	0.323401	1.510000	0.004211	0.334418
-6.623910	0.381160	1.515000	0.004238	0.334570
-6.352846	0.328263	1.520000	0.004187	0.334555
-6.539368	0.326158	1.525000	0.004222	0.334376
-6.673802	0.350993	1.530000	0.004247	0.334376
-6.653893	0.399784	1.535000	0.004244	0.334632
-6.403711	0.312968	1.540000	0.004197	0.334433
-6.526654	0.324680	1.545000	0.004220	0.334379
-6.609520	0.340435	1.550000	0.004236	0.334381
-6.681690	0.254198	1.555000	0.004249	0.333894
-7.006982	0.398679	1.560000	0.004311	0.334306
-6.588105	0.335425	1.565000	0.004232	0.334375
-6.682759	0.352737	1.570000	0.004250	0.334374
-6.923884	0.338345	1.575000	0.004296	0.334085
-6.644517	0.296297	1.580000	0.004243	0.334132
-7.030532	0.334254	1.585000	0.004316	0.333968
-6.737605	0.351102	1.590000	0.004261	0.334315
-6.870685	0.246875	1.595000	0.004286	0.333685
-7.008254	0.380356	1.600000	0.004312	0.334213
-6.840584	0.250439	1.605000	0.004280	0.333728
-7.081523	0.285758	1.610000	0.004326	0.333683
-6.918867	0.357890	1.615000	0.004295	0.334182
-6.848233	0.243226	1.620000	0.004282	0.333685
-7.244164	0.316829	1.625000	0.004357	0.333687
-7.299287	0.412710	1.630000	0.004367	0.334106
-6.583462	0.237883	1.635000	0.004232	0.333897
-7.227660	0.300514	1.640000	0.004354	0.333621
-7.300739	0.328004	1.645000	0.004368	0.333689
