Mon Jan 13 17:00:52 2014

Number of Points = 6790
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-6.312495	0.061363	2.581734	0.003081	0.339279
-6.132371	0.060542	2.591731	0.003047	0.339438
-6.053667	0.042895	2.601728	0.003032	0.339424
-5.956233	0.027747	2.611725	0.003014	0.339438
-5.920844	0.003682	2.621722	0.003007	0.339352
-6.012905	0.050481	2.631718	0.003024	0.339499
-5.889096	0.049754	2.641715	0.003001	0.339608
-5.774060	0.027334	2.651712	0.002979	0.339602
-5.861113	0.018212	2.661709	0.002995	0.339479
-5.725092	0.035687	2.671706	0.002969	0.339688
-5.773546	0.042606	2.681702	0.002978	0.339679
-5.653374	0.047638	2.691699	0.002956	0.339812
-5.628761	0.053376	2.701696	0.002951	0.339863
-5.441651	0.036878	2.711693	0.002915	0.339952
-5.499039	0.039220	2.721690	0.002926	0.339912
-5.469706	0.033475	2.731686	0.002920	0.339910
-5.279397	0.026404	2.741683	0.002884	0.340048
-5.477481	0.071164	2.751680	0.002922	0.340089
-5.260432	0.049431	2.761677	0.002881	0.340179
-5.341371	0.048170	2.771674	0.002896	0.340100
-5.090368	0.027230	2.781670	0.002848	0.340224
-5.159819	0.046405	2.791667	0.002861	0.340256
-5.157948	0.073180	2.801664	0.002861	0.340389
-5.064412	0.049880	2.811661	0.002843	0.340360
-4.915511	0.038787	2.821658	0.002815	0.340440
-4.874027	0.033232	2.831654	0.002807	0.340451
-4.881418	0.042297	2.841651	0.002808	0.340489
-4.931934	0.048640	2.851648	0.002818	0.340475
-4.750706	0.027354	2.861645	0.002783	0.340534
-4.764475	0.070659	2.871642	0.002786	0.340734
-4.602062	0.040190	2.881638	0.002755	0.340732
-4.577183	0.015423	2.891635	0.002750	0.340634
-4.638629	0.028817	2.901632	0.002762	0.340644
-4.596015	0.025746	2.911629	0.002754	0.340668
-4.471958	0.044414	2.921626	0.002730	0.340871
-4.365766	0.024203	2.931622	0.002710	0.340869
-4.458417	0.041365	2.941619	0.002727	0.340869
-4.385404	0.050787	2.951616	0.002713	0.340981
-4.241857	0.011189	2.961613	0.002686	0.340918
-4.265372	0.019081	2.971610	0.002690	0.340936
-4.226806	0.034895	2.981606	0.002683	0.341048
-3.986791	0.011981	2.991603	0.002638	0.341153
-4.113484	0.011131	3.001600	0.002661	0.341035
-3.914404	-0.015160	3.011597	0.002624	0.341086
-4.088198	0.020241	3.021594	0.002657	0.341103
-4.011328	0.016629	3.031590	0.002642	0.341155
-3.813946	0.021584	3.041587	0.002604	0.341357
-3.874173	0.024937	3.051584	0.002616	0.341320
-3.739183	0.003271	3.061581	0.002590	0.341336
-3.739119	0.002247	3.071578	0.002590	0.341331
-3.798377	0.040881	3.081574	0.002601	0.341467
-3.620437	0.007468	3.091571	0.002567	0.341464
-3.441275	-0.001546	3.101568	0.002533	0.341582
-3.632073	0.023122	3.111565	0.002569	0.341531
-3.533825	0.018820	3.121562	0.002551	0.341598
-3.463033	0.012109	3.131558	0.002537	0.341630
