Fri May 20 14:51:51 2011

Number of Points = 8595
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-4.751009	-0.759601	1.085000	0.005102	0.324914
-4.642877	-0.800447	1.090000	0.005082	0.324808
-4.974960	-0.774529	1.095000	0.005145	0.324629
-5.031156	-0.710861	1.100000	0.005156	0.324896
-4.908823	-0.729919	1.105000	0.005133	0.324913
-4.829566	-0.743578	1.110000	0.005118	0.324917
-4.882830	-0.764259	1.115000	0.005128	0.324762
-5.002649	-0.739860	1.120000	0.005151	0.324772
-4.936429	-0.780055	1.125000	0.005139	0.324630
-5.023463	-0.764328	1.130000	0.005156	0.324628
-5.086451	-0.752278	1.135000	0.005168	0.324629
-4.987113	-0.770514	1.140000	0.005149	0.324628
-5.139649	-0.741086	1.145000	0.005178	0.324633
-5.144585	-0.740839	1.150000	0.005179	0.324629
-5.051885	-0.756586	1.155000	0.005162	0.324635
-5.201097	-0.729271	1.160000	0.005191	0.324632
-5.013047	-0.793648	1.165000	0.005155	0.324482
-5.420823	-0.729273	1.170000	0.005233	0.324426
-5.174731	-0.733267	1.175000	0.005186	0.324634
-5.169082	-0.743400	1.180000	0.005185	0.324587
-5.288801	-0.826125	1.185000	0.005208	0.324057
-5.436744	-0.759436	1.190000	0.005236	0.324255
-5.271502	-0.759619	1.195000	0.005205	0.324406
-5.389329	-0.807573	1.200000	0.005228	0.324054
-5.604295	-0.690810	1.205000	0.005269	0.324441
-5.257066	-0.727111	1.210000	0.005203	0.324580
-5.415162	-0.801626	1.215000	0.005233	0.324057
-5.650382	-0.737523	1.220000	0.005278	0.324160
-5.477087	-0.676357	1.225000	0.005246	0.324628
-5.228855	-0.817404	1.230000	0.005199	0.324147
-5.473573	-0.789605	1.235000	0.005245	0.324058
-5.611821	-0.763752	1.240000	0.005272	0.324059
-5.797810	-0.730132	1.245000	0.005307	0.324054
-5.731886	-0.741908	1.250000	0.005295	0.324055
-5.584145	-0.770140	1.255000	0.005267	0.324049
-5.677273	-0.751427	1.260000	0.005285	0.324056
-5.795319	-0.729316	1.265000	0.005308	0.324056
-5.678177	-0.751644	1.270000	0.005286	0.324052
-5.543612	-0.775359	1.275000	0.005260	0.324056
-5.574330	-0.790894	1.280000	0.005266	0.323948
-5.974683	-0.729076	1.285000	0.005342	0.323886
-5.672238	-0.780191	1.290000	0.005285	0.323909
-5.947013	-0.744128	1.295000	0.005338	0.323834
