time,disp,force,step,test
17.02437,2.1792605200000002e-07,0.006530132098,0,0
17.02937,2.1808711700000001e-07,0.006532604292,0,0
17.03437,2.1825409600000002e-07,0.006535138307,0,0
17.03937,2.1816780000000001e-07,0.006537563969,0,0
17.04437,2.1806902600000003e-07,0.006540190703999999,0,0
17.04937,2.18110483e-07,0.0065426220579999994,0,0
17.05437,2.1825687e-07,0.006545113714,0,0
17.05937,2.1826264000000002e-07,0.006547625103999999,0,0
17.06437,2.1827296500000002e-07,0.006550103446,0,0
17.06937,2.1830132100000002e-07,0.006552626671,0,0
17.07437,2.1839464300000002e-07,0.006555150573,0,0
17.07937,2.18528394e-07,0.006557651119,0,0
17.08437,2.18487661e-07,0.006560107944,0,0
17.08937,2.1856669800000002e-07,0.006562639804999999,0,0
17.09437,2.18599627e-07,0.0065650773059999995,0,0
17.09937,2.1856319700000002e-07,0.006567729111,0,0
17.10437,2.1865375200000002e-07,0.006570108058,0,0
17.10937,2.18731823e-07,0.006572653333999999,0,0
17.11437,2.18863967e-07,0.006575129111,0,0
17.11937,2.1897593100000003e-07,0.006577626992,0,0
17.12437,2.1896671300000002e-07,0.0065801396639999996,0,0
17.12937,2.1901655800000002e-07,0.006582633794,0,0
17.13437,2.1905445700000001e-07,0.006585156892,0,0
17.13937,2.1909522200000003e-07,0.006587614269,0,0
17.14437,2.19018532e-07,0.006590164802,0,0
17.14937,2.19187837e-07,0.0065925865999999994,0,0
17.15437,2.19122529e-07,0.006595226052,0,0
17.15937,2.1915145200000003e-07,0.006597611447,0,0
17.16437,2.1930418900000001e-07,0.006600165656,0,0
17.16937,2.1919882400000003e-07,0.006602613301,0,0
17.17437,2.19398135e-07,0.006605169189999999,0,0
17.17937,2.19366715e-07,0.006607616056,0,0
17.18437,2.1934996100000003e-07,0.006610121332,0,0
17.18937,2.1949285400000002e-07,0.006612635816,0,0
17.19437,2.1968569800000002e-07,0.006615170868,0,0
17.19937,2.1974824100000002e-07,0.006617615685,0,0
17.20437,2.19665824e-07,0.006620194173,0,0
17.20937,2.1979298800000002e-07,0.00662268886,0,0
17.21437,2.1974183700000003e-07,0.006625108438,0,0
17.21937,2.1974457700000001e-07,0.006627697948,0,0
17.22437,2.1963419700000002e-07,0.006630112664999999,0,0
17.22937,2.2000851700000002e-07,0.006632663018999999,0,0
17.23437,2.19836561e-07,0.006635164958,0,0
17.23937,2.1993210600000003e-07,0.006637641066999999,0,0
17.24437,2.20066868e-07,0.006640167244999999,0,0
17.24937,2.20068189e-07,0.0066426189270000005,0,0
17.25437,2.2003591800000002e-07,0.006645176301,0,0
17.25937,2.20099541e-07,0.006647603616999999,0,0
17.26437,2.20214699e-07,0.006650259727,0,0
17.26937,2.2025104700000002e-07,0.0066526274299999995,0,0
17.27437,2.2022788800000002e-07,0.006655182085,0,0
17.27937,2.20352756e-07,0.006657640054,0,0
17.28437,2.2043002300000003e-07,0.006660141187,0,0
17.28937,2.2036005000000002e-07,0.006662669019,0,0
17.29437,2.20530292e-07,0.006665133625,0,0
17.29937,2.20427775e-07,0.006667687928,0,0
17.30437,2.20499959e-07,0.006670134274,0,0
17.30937,2.20506443e-07,0.0066726854179999994,0,0
17.31437,2.2063988100000001e-07,0.006675094994,0,0
17.31937,2.20641223e-07,0.006677732425,0,0
17.32437,2.2070824e-07,0.006680218918999999,0,0
17.32937,2.20732821e-07,0.0066826073,0,0
17.33437,2.20822792e-07,0.0066852043759999995,0,0
17.33937,2.20887093e-07,0.006687610589,0,0
17.34437,2.2093077000000002e-07,0.006690198061,0,0
17.34937,2.20926783e-07,0.006692657258,0,0
17.35437,2.2093126100000003e-07,0.006695187845,0,0
17.35937,2.21016287e-07,0.006697625661,0,0
17.36437,2.20938651e-07,0.006700219347,0,0
17.36937,2.2124813600000001e-07,0.006702611668999999,0,0
17.37437,2.21105235e-07,0.006705200533999999,0,0
17.37937,2.2118474100000002e-07,0.00670768479,0,0
17.38437,2.21192963e-07,0.006710122013999999,0,0
17.38937,2.21383257e-07,0.006712720658,0,0
17.39437,2.2137176200000002e-07,0.006715125368,0,0
17.39937,2.21436387e-07,0.006717710621999999,0,0
17.40437,2.2141527500000002e-07,0.006720123537999999,0,0
17.40937,2.2150620400000002e-07,0.006722710119,0,0
17.41437,2.2144835200000002e-07,0.006725137131999999,0,0
17.41937,2.2161219900000002e-07,0.0067277027349999996,0,0
17.42437,2.2152767600000004e-07,0.006730121363999999,0,0
17.42937,2.21660868e-07,0.0067327660969999995,0,0
17.43437,2.2168061700000003e-07,0.006735204069,0,0
17.43937,2.21583714e-07,0.006737641209,0,0
17.44437,2.2170093600000001e-07,0.006740195875999999,0,0
17.44937,2.21804835e-07,0.006742672793999999,0,0
17.45437,2.2184503900000002e-07,0.006745192460999999,0,0
17.45937,2.2183045400000003e-07,0.006747669042,0,0
17.46437,2.2194533500000002e-07,0.0067501480269999995,0,0
17.46937,2.2199387400000002e-07,0.006752702857,0,0
17.47437,2.22024407e-07,0.006755148688999999,0,0
17.47937,2.2226441800000002e-07,0.0067576856119999995,0,0
17.48437,2.22057619e-07,0.0067602333679999994,0,0
17.48937,2.22239591e-07,0.006762672312,0,0
17.49437,2.2220570600000002e-07,0.006765161388999999,0,0
17.49937,2.22222706e-07,0.006767687489,0,0
17.50437,2.22254192e-07,0.006770179816,0,0
17.50937,2.22418263e-07,0.006772711234,0,0
17.51437,2.22289773e-07,0.006775192291,0,0
17.51937,2.2249078900000003e-07,0.006777682826999999,0,0
17.52437,2.22470416e-07,0.006780209277,0,0
17.52937,2.2244717900000002e-07,0.006782635137999999,0,0
17.53437,2.22583159e-07,0.006785205242,0,0
17.53937,2.22699437e-07,0.006787709974999999,0,0
17.54437,2.2261365e-07,0.006790175028,0,0
17.54937,2.22745634e-07,0.006792717109,0,0
17.55437,2.22693712e-07,0.0067951815399999995,0,0
17.55937,2.2275009600000004e-07,0.006797707137,0,0
17.56437,2.2270714200000002e-07,0.006800137354999999,0,0
17.56937,2.22767993e-07,0.0068027444359999995,0,0
17.57437,2.2279800200000001e-07,0.0068051930469999996,0,0
17.57937,2.22979628e-07,0.006807700329999999,0,0
17.58437,2.22943558e-07,0.006810168058,0,0
17.58937,2.22954198e-07,0.006812708921,0,0
17.59437,2.23009891e-07,0.006815223444999999,0,0
17.59937,2.2312863600000002e-07,0.006817685291,0,0
17.60437,2.2320479500000002e-07,0.006820231783,0,0
17.60937,2.23125208e-07,0.006822665736,0,0
17.61437,2.2317310000000003e-07,0.006825230706999999,0,0
17.61937,2.23131189e-07,0.006827647815999999,0,0
17.62437,2.2339310200000002e-07,0.006830237828999999,0,0
17.62937,2.23474964e-07,0.006832663555,0,0
17.63437,2.23457313e-07,0.006835231555,0,0
17.63937,2.2327220800000003e-07,0.00683765828,0,0
17.64437,2.23430244e-07,0.006840199018999999,0,0
17.64937,2.23519293e-07,0.0068428214089999995,0,0
17.65437,2.23523605e-07,0.00684519048,0,0
17.65937,2.23660934e-07,0.006847665578,0,0
17.66437,2.23775928e-07,0.006850251214,0,0
17.66937,2.2368487e-07,0.006852673544,0,0
17.67437,2.2378433300000003e-07,0.006855233408,0,0
17.67937,2.2373225500000003e-07,0.006857689234,0,0
17.68437,2.2395841600000003e-07,0.006860226332,0,0
17.68937,2.23858995e-07,0.006862706334,0,0
17.69437,2.23911542e-07,0.006865211255999999,0,0
17.69937,2.24087178e-07,0.00686772091,0,0
17.70437,2.23978311e-07,0.006870166379,0,0
17.70937,2.23976508e-07,0.006872794240999999,0,0
17.71437,2.2418184800000002e-07,0.006875204832,0,0
17.71937,2.24164841e-07,0.006877680744,0,0
17.72437,2.2417843900000001e-07,0.006880252119999999,0,0
17.72937,2.24244849e-07,0.006882678915,0,0
17.73437,2.2412328500000003e-07,0.006885210124,0,0
17.73937,2.24299435e-07,0.006887738817999999,0,0
17.74437,2.2444102e-07,0.006890241492,0,0
17.74937,2.24513828e-07,0.006892695217,0,0
17.75437,2.2439214700000002e-07,0.006895212902,0,0
17.75937,2.24399454e-07,0.006897691098,0,0
17.76437,2.24459092e-07,0.006900288938,0,0
17.76937,2.2449520300000002e-07,0.006902732390999999,0,0
17.77437,2.2456877800000002e-07,0.006905179304999999,0,0
17.77937,2.2465553800000001e-07,0.006907743832,0,0
17.78437,2.24629099e-07,0.006910226604,0,0
17.78937,2.24731146e-07,0.00691274758,0,0
17.79437,2.2470370900000003e-07,0.006915254747,0,0
17.79937,2.24884651e-07,0.006917702255,0,0
17.80437,2.2508078800000003e-07,0.006920240356999999,0,0
17.80937,2.2497702000000004e-07,0.006922688577,0,0
17.81437,2.2497404000000003e-07,0.006925202593,0,0
17.81937,2.2499687900000002e-07,0.006927798957,0,0
17.82437,2.2499917500000001e-07,0.006930197148,0,0
17.82937,2.2497060800000002e-07,0.006932767168999999,0,0
17.83437,2.25025003e-07,0.006935192578,0,0
17.83937,2.2503048000000002e-07,0.00693773496,0,0
17.84437,2.25088881e-07,0.006940212766999999,0,0
17.84937,2.2522959700000003e-07,0.006942758609,0,0
17.85437,2.2529468600000003e-07,0.006945187433,0,0
17.85937,2.2533873500000002e-07,0.006947706637,0,0
17.86437,2.2532170500000003e-07,0.00695025526,0,0
17.86937,2.2538245100000002e-07,0.006952715355,0,0
17.87437,2.2546279000000002e-07,0.006955233591999999,0,0
17.87937,2.25592379e-07,0.006957838581,0,0
17.88437,2.2563167100000002e-07,0.006960205173999999,0,0
17.88937,2.2572256500000003e-07,0.006962767240999999,0,0
17.89437,2.2578632600000003e-07,0.006965209584,0,0
17.89937,2.2583314800000002e-07,0.0069677514399999994,0,0
17.90437,2.2581430000000002e-07,0.006970240259999999,0,0
17.90937,2.25787679e-07,0.006972732347999999,0,0
17.91437,2.2576424800000004e-07,0.0069752456979999995,0,0
17.91937,2.2565795600000002e-07,0.006977738857,0,0
17.92437,2.2596438100000003e-07,0.0069802567259999995,0,0
17.92937,2.25843436e-07,0.006982695595999999,0,0
17.93437,2.2595740100000001e-07,0.006985298737,0,0
17.93937,2.2614112000000002e-07,0.006987777016,0,0
17.94437,2.2623794200000002e-07,0.006990211511,0,0
17.94937,2.2622199800000002e-07,0.006992805113999999,0,0
17.95437,2.2615668400000002e-07,0.0069951981400000005,0,0
17.95937,2.2634776e-07,0.006997766268,0,0
17.96437,2.26186086e-07,0.007000206857999999,0,0
17.96937,2.2631632300000003e-07,0.007002764906,0,0
17.97437,2.2634077900000002e-07,0.007005234807,0,0
17.97937,2.26387284e-07,0.007007723952,0,0
17.98437,2.2643862400000002e-07,0.007010282606,0,0
17.98937,2.26435006e-07,0.007012803319999999,0,0
17.99437,2.2654163e-07,0.007015255731,0,0
17.99937,2.2663497200000002e-07,0.007017763353999999,0,0
18.00437,2.2671925900000002e-07,0.007020253343,0,0
18.00937,2.2667369700000002e-07,0.007022758174999999,0,0
18.01437,2.26975225e-07,0.0070252199029999995,0,0
18.01937,2.2690410800000003e-07,0.007027796978999999,0,0
18.02437,2.2675742600000003e-07,0.007030226077,0,0
18.02937,2.2682027400000003e-07,0.007032754998,0,0
18.03437,2.26711089e-07,0.007035286508999999,0,0
18.03937,2.26940134e-07,0.007037724062,0,0
18.04437,2.2696457200000003e-07,0.007040273955,0,0
18.04937,2.2717467700000001e-07,0.007042779192,0,0
18.05437,2.27150849e-07,0.007045259472,0,0
18.05937,2.27137972e-07,0.007047771057,0,0
18.06437,2.2722616300000003e-07,0.007050229876,0,0
18.06937,2.27226872e-07,0.007052798743,0,0
18.07437,2.2733708700000002e-07,0.00705524906,0,0
18.07937,2.2736835700000003e-07,0.007057800225,0,0
18.08437,2.27440858e-07,0.007060216269999999,0,0
18.08937,2.2723617800000002e-07,0.007062790272,0,0
18.09437,2.27420968e-07,0.0070652359869999995,0,0
18.09937,2.2746464500000001e-07,0.007067869179,0,0
18.10437,2.2747331e-07,0.007070231057,0,0
18.10937,2.27579028e-07,0.007072767625,0,0
18.11437,2.27498069e-07,0.007075240082,0,0
18.11937,2.2768773300000003e-07,0.007077824126,0,0
18.12437,2.27760593e-07,0.007080240872999999,0,0
18.12937,2.27736062e-07,0.007082815467999999,0,0
18.13437,2.2778347400000002e-07,0.0070852296969999996,0,0
18.13937,2.27826808e-07,0.007087745901999999,0,0
18.14437,2.2785256000000001e-07,0.007090287446999999,0,0
18.14937,2.2787698000000003e-07,0.007092751695,0,0
18.15437,2.27884247e-07,0.007095318129,0,0
18.15937,2.27923462e-07,0.007097794985,0,0
18.16437,2.28084689e-07,0.0071002737020000005,0,0
18.16937,2.2818039500000003e-07,0.007102812167,0,0
18.17437,2.28066644e-07,0.007105251686999999,0,0
18.17937,2.28301089e-07,0.007107777664,0,0
18.18437,2.2825890100000002e-07,0.007110220014,0,0
18.18937,2.2829874200000002e-07,0.0071127865129999995,0,0
18.19437,2.2826868700000002e-07,0.007115289144999999,0,0
18.19937,2.2831294200000002e-07,0.0071177529459999994,0,0
18.20437,2.2819077600000002e-07,0.007120333472999999,0,0
18.20937,2.28262664e-07,0.007122729095,0,0
18.21437,2.28436069e-07,0.007125298315,0,0
18.21937,2.2823892200000002e-07,0.0071278717699999996,0,0
18.22437,2.2861636100000003e-07,0.007130238067999999,0,0
18.22937,2.28694271e-07,0.007132831659999999,0,0
18.23437,2.2868999200000002e-07,0.007135229256,0,0
18.23937,2.2870666700000002e-07,0.007137806929,0,0
18.24437,2.28509673e-07,0.007140288942999999,0,0
18.24937,2.28686615e-07,0.007142801679999999,0,0
18.25437,2.2866489200000002e-07,0.007145322312999999,0,0
18.25937,2.28753515e-07,0.007147737621,0,0
18.26437,2.28825997e-07,0.007150307819,0,0
18.26937,2.28915788e-07,0.007152747857999999,0,0
18.27437,2.2890463e-07,0.0071553363,0,0
18.27937,2.28958133e-07,0.007157850150999999,0,0
18.28437,2.2915106900000002e-07,0.007160232616,0,0
18.28937,2.29105958e-07,0.007162770321,0,0
18.29437,2.29188695e-07,0.007165334874999999,0,0
18.29937,2.29072454e-07,0.007167742606,0,0
18.30437,2.2916104300000002e-07,0.007170335593,0,0
18.30937,2.29159055e-07,0.007172744028,0,0
18.31437,2.2925526100000002e-07,0.0071753341779999995,0,0
18.31937,2.29150872e-07,0.007177755406,0,0
18.32437,2.29467411e-07,0.0071803086149999995,0,0
18.32937,2.29272414e-07,0.007182860362999999,0,0
18.33437,2.2931465e-07,0.007185271421999999,0,0
18.33937,2.29313078e-07,0.007187779969,0,0
18.34437,2.2946678900000003e-07,0.007190327222,0,0
18.34937,2.2947714800000002e-07,0.007192784036,0,0
18.35437,2.2950411900000002e-07,0.007195313922,0,0
18.35937,2.2925461900000002e-07,0.007197794045999999,0,0
18.36437,2.2949102300000003e-07,0.007200301841999999,0,0
18.36937,2.2962486100000002e-07,0.007202845064,0,0
18.37437,2.29511205e-07,0.007205250626,0,0
18.37937,2.2960860400000002e-07,0.007207847597,0,0
18.38437,2.29802272e-07,0.007210254245,0,0
18.38937,2.29834975e-07,0.007212855429,0,0
18.39437,2.29889582e-07,0.007215324955,0,0
18.39937,2.29955897e-07,0.007217767127,0,0
18.40437,2.3019768400000003e-07,0.007220342179,0,0
18.40937,2.3037609800000004e-07,0.007222789883,0,0
18.41437,2.30234346e-07,0.007225282051999999,0,0
18.41937,2.3006698000000002e-07,0.0072278579439999996,0,0
18.42437,2.3024423e-07,0.007230316181,0,0
18.42937,2.3023261600000003e-07,0.00723280954,0,0
18.43437,2.30348257e-07,0.007235256169999999,0,0
18.43937,2.3030188900000001e-07,0.007237828266999999,0,0
18.44437,2.3044633300000001e-07,0.007240387387,0,0
18.44937,2.30630966e-07,0.007242778422,0,0
18.45437,2.3060133600000002e-07,0.007245332314,0,0
18.45937,2.30590625e-07,0.0072477977289999995,0,0
18.46437,2.30605434e-07,0.0072503235,0,0
18.46937,2.3079255300000001e-07,0.007252812411,0,0
18.47437,2.3080309000000001e-07,0.0072553714769999994,0,0
18.47937,2.3067617400000002e-07,0.007257778322,0,0
18.48437,2.30782174e-07,0.007260315378,0,0
18.48937,2.3095049900000002e-07,0.007262820058999999,0,0
18.49437,2.3086325600000002e-07,0.007265335251,0,0
18.49937,2.3101317e-07,0.007267765000999999,0,0
18.50437,2.3100640300000003e-07,0.007270360155999999,0,0
18.50937,2.30866872e-07,0.007272851034,0,0
18.51437,2.3087220000000002e-07,0.007275290412,0,0
18.51937,2.3106560800000002e-07,0.007277863353,0,0
18.52437,2.31080241e-07,0.007280304444,0,0
18.52937,2.3121670900000003e-07,0.0072828388,0,0
18.53437,2.31067019e-07,0.007285273415,0,0
18.53937,2.3131742000000002e-07,0.007287820918,0,0
18.54437,2.3136326800000002e-07,0.0072903237769999995,0,0
18.54937,2.31389815e-07,0.007292829967999999,0,0
18.55437,2.3137332200000002e-07,0.007295324787999999,0,0
18.55937,2.3141861300000001e-07,0.007297787179,0,0
18.56437,2.3144456400000003e-07,0.007300469143999999,0,0
18.56937,2.31418232e-07,0.0073028121449999995,0,0
18.57437,2.31484752e-07,0.0073053471679999996,0,0
18.57937,2.3153990600000002e-07,0.007307777766,0,0
18.58437,2.31685298e-07,0.0073103392169999995,0,0
18.58937,2.3167368700000002e-07,0.007312859279999999,0,0
18.59437,2.3176134500000001e-07,0.007315324405,0,0
18.59937,2.3185685100000002e-07,0.0073178419469999995,0,0
18.60437,2.3183736300000003e-07,0.007320328953999999,0,0
18.60937,2.31828768e-07,0.0073228126,0,0
18.61437,2.3190498500000004e-07,0.00732537524,0,0
18.61937,2.3207881900000003e-07,0.007327846693,0,0
18.62437,2.32132621e-07,0.007330308971999999,0,0
18.62937,2.32079278e-07,0.007332894071,0,0
18.63437,2.3211234300000003e-07,0.007335310782999999,0,0
18.63937,2.3216416300000002e-07,0.007337854349999999,0,0
18.64437,2.3225425800000002e-07,0.0073402781149999995,0,0
18.64937,2.3225097600000003e-07,0.007342900077999999,0,0
18.65437,2.3203038100000003e-07,0.007345355039,0,0
18.65937,2.3239993000000003e-07,0.00734778523,0,0
18.66437,2.3229950700000002e-07,0.007350346587,0,0
18.66937,2.32393071e-07,0.00735283948,0,0
18.67437,2.3250113e-07,0.007355341121999999,0,0
18.67937,2.32378762e-07,0.007357874052999999,0,0
18.68437,2.3269847600000002e-07,0.007360370957,0,0
18.68937,2.3249379200000003e-07,0.007362817486,0,0
18.69437,2.32503247e-07,0.007365385592999999,0,0
18.69937,2.3255740700000003e-07,0.0073677935799999995,0,0
18.70437,2.3268217400000001e-07,0.007370407765,0,0
18.70937,2.32709693e-07,0.007372852136,0,0
18.71437,2.32713227e-07,0.007375333392999999,0,0
18.71937,2.32762081e-07,0.007377858734,0,0
18.72437,2.3273451900000003e-07,0.007380318554999999,0,0
18.72937,2.32879965e-07,0.007382833173,0,0
18.73437,2.33060848e-07,0.007385393840999999,0,0
18.73937,2.32839934e-07,0.007387870587,0,0
18.74437,2.3286327800000001e-07,0.0073903598849999995,0,0
18.74937,2.3316733600000001e-07,0.007392885003,0,0
18.75437,2.3311976300000003e-07,0.007395297881,0,0
18.75937,2.3322019800000002e-07,0.007397869453,0,0
18.76437,2.33370948e-07,0.007400331973,0,0
18.76937,2.33204689e-07,0.007402844597,0,0
18.77437,2.3332807800000003e-07,0.007405407132999999,0,0
18.77937,2.3350847900000002e-07,0.007407817541999999,0,0
18.78437,2.3348619400000002e-07,0.007410382369,0,0
18.78937,2.3329418300000003e-07,0.007412816299,0,0
18.79437,2.3328499e-07,0.007415439921999999,0,0
18.79937,2.33465431e-07,0.007417891284,0,0
18.80437,2.33588822e-07,0.007420361017,0,0
18.80937,2.3359576000000003e-07,0.007422869883999999,0,0
18.81437,2.33677653e-07,0.0074253490039999995,0,0
18.81937,2.3377038e-07,0.007427827578,0,0
18.82437,2.3370458e-07,0.007430403449999999,0,0
18.82937,2.33623158e-07,0.0074328936399999995,0,0
18.83437,2.3371429900000002e-07,0.00743530323,0,0
18.83937,2.3387069500000002e-07,0.007437867626,0,0
18.84437,2.33829267e-07,0.007440370194,0,0
18.84937,2.3382756100000002e-07,0.007442834654999999,0,0
18.85437,2.3392592500000002e-07,0.007445408947,0,0
18.85937,2.34079027e-07,0.007447916069,0,0
18.86437,2.3408358000000003e-07,0.007450309574,0,0
18.86937,2.3404788700000002e-07,0.0074529004769999995,0,0
18.87437,2.3411464100000002e-07,0.007455351853999999,0,0
18.87937,2.3434600500000002e-07,0.00745789148,0,0
18.88437,2.3418992700000003e-07,0.007460396683,0,0
18.88937,2.3427222000000003e-07,0.007462843641999999,0,0
18.89437,2.3429719800000003e-07,0.007465384971,0,0
18.89937,2.3433423500000002e-07,0.007467829083999999,0,0
18.90437,2.3446147900000001e-07,0.0074703598159999995,0,0
18.90937,2.3461199600000002e-07,0.007472933205,0,0
18.91437,2.34633041e-07,0.007475396439,0,0
18.91937,2.3443342100000004e-07,0.007477839758,0,0
18.92437,2.3464660900000003e-07,0.00748042281,0,0
18.92937,2.34526217e-07,0.007482839554999999,0,0
18.93437,2.3455474000000003e-07,0.00748537676,0,0
18.93937,2.34579579e-07,0.00748791252,0,0
18.94437,2.3464497600000004e-07,0.0074903602859999995,0,0
18.94937,2.3465094700000002e-07,0.007492892211999999,0,0
18.95437,2.34695259e-07,0.007495353987999999,0,0
18.95937,2.34729187e-07,0.007497858505999999,0,0
18.96437,2.3487732700000001e-07,0.0075004056609999994,0,0
18.96937,2.3485406900000003e-07,0.007502894148999999,0,0
18.97437,2.3507209100000001e-07,0.007505399766999999,0,0
18.97937,2.3503599700000003e-07,0.007507885331999999,0,0
18.98437,2.3508565100000002e-07,0.00751035523,0,0
18.98937,2.3512646200000002e-07,0.007512888624999999,0,0
18.99437,2.3525132900000002e-07,0.007515347059,0,0
18.99937,2.35283919e-07,0.007517896378,0,0
19.00437,2.3524712800000003e-07,0.00752040095,0,0
19.00937,2.3532386500000004e-07,0.007522860655,0,0
19.01437,2.3546621700000002e-07,0.007525393299,0,0
19.01937,2.35426772e-07,0.007527878379,0,0
19.02437,2.35413054e-07,0.007530386476999999,0,0
19.02937,2.3563079400000002e-07,0.0075329741289999995,0,0
19.03437,2.3555429300000002e-07,0.007535392566999999,0,0
19.03937,2.356418e-07,0.00753783777,0,0
19.04437,2.3567509500000002e-07,0.007540421091999999,0,0
19.04937,2.3564382100000003e-07,0.007542870893,0,0
19.05437,2.3554418000000003e-07,0.00754535599,0,0
19.05937,2.3563818900000003e-07,0.00754795664,0,0
19.06437,2.35740717e-07,0.007550398234,0,0
19.06937,2.3567928300000002e-07,0.0075528703969999994,0,0
19.07437,2.35702518e-07,0.00755543551,0,0
19.07937,2.35884376e-07,0.007557868913,0,0
19.08437,2.35900238e-07,0.007560442436,0,0
19.08937,2.3605108200000003e-07,0.007562880433999999,0,0
19.09437,2.3600795900000001e-07,0.007565389589,0,0
19.09937,2.3595849500000002e-07,0.007567860403999999,0,0
19.10437,2.3603924900000002e-07,0.0075704422809999995,0,0
19.10937,2.36230744e-07,0.007572879118,0,0
19.11437,2.3620779700000002e-07,0.007575431531,0,0
19.11937,2.36383684e-07,0.007577888093999999,0,0
19.12437,2.3638121000000002e-07,0.007580378006,0,0
19.12937,2.36294319e-07,0.007582933504999999,0,0
19.13437,2.3633238400000002e-07,0.00758534197,0,0
19.13937,2.3634719100000002e-07,0.007587905020999999,0,0
19.14437,2.3637934000000002e-07,0.007590418367999999,0,0
19.14937,2.36327428e-07,0.007592962314,0,0
19.15437,2.3653599e-07,0.007595383004999999,0,0
19.15937,2.3658732900000003e-07,0.007597942123,0,0
19.16437,2.36438537e-07,0.007600350819,0,0
19.16937,2.3657434500000002e-07,0.007602899525999999,0,0
19.17437,2.3670658100000002e-07,0.007605424987,0,0
19.17937,2.36710076e-07,0.007607938353999999,0,0
19.18437,2.3676882900000004e-07,0.007610428537,0,0
19.18937,2.3687273400000002e-07,0.007612912574,0,0
19.19437,2.36735303e-07,0.007615371946,0,0
19.19937,2.36891046e-07,0.007617911878,0,0
19.20437,2.3698863800000002e-07,0.00762047679,0,0
19.20937,2.3693082400000002e-07,0.007622890094,0,0
19.21437,2.3698509900000002e-07,0.007625441533999999,0,0
19.21937,2.37167632e-07,0.007627882678,0,0
19.22437,2.3718598600000002e-07,0.007630395038999999,0,0
19.22937,2.37086103e-07,0.007632966386,0,0
19.23437,2.3733398e-07,0.0076353927769999995,0,0
19.23937,2.37226947e-07,0.007637910828,0,0
19.24437,2.37317672e-07,0.007640413614,0,0
19.24937,2.3732966600000003e-07,0.007642912823999999,0,0
19.25437,2.3727122700000004e-07,0.007645411313,0,0
19.25937,2.3738431600000004e-07,0.0076478944959999995,0,0
19.26437,2.3751744600000002e-07,0.007650496905,0,0
19.26937,2.3742213000000002e-07,0.007652911001,0,0
19.27437,2.3745398700000004e-07,0.007655445564999999,0,0
19.27937,2.37670628e-07,0.007657919288,0,0
19.28437,2.37840004e-07,0.007660444634,0,0
19.28937,2.37671246e-07,0.007662863866999999,0,0
19.29437,2.37591126e-07,0.007665451103,0,0
19.29937,2.3756008900000002e-07,0.0076679361879999994,0,0
19.30437,2.37790406e-07,0.0076704348559999995,0,0
19.30937,2.37789224e-07,0.007672933213999999,0,0
19.31437,2.37756992e-07,0.007675449004,0,0
19.31937,2.37859408e-07,0.007677875226,0,0
19.32437,2.37955954e-07,0.007680491257,0,0
19.32937,2.3800551e-07,0.007682959051,0,0
19.33437,2.37831326e-07,0.007685391226,0,0
19.33937,2.38142632e-07,0.007687915973,0,0
19.34437,2.38196927e-07,0.007690460239,0,0
19.34937,2.3826056900000002e-07,0.007692899212,0,0
19.35437,2.38203644e-07,0.007695464853999999,0,0
19.35937,2.38360534e-07,0.007697945003999999,0,0
19.36437,2.38391628e-07,0.007700384095,0,0
19.36937,2.38491888e-07,0.007702963031,0,0
19.37437,2.38356959e-07,0.007705422281,0,0
19.37937,2.3846991000000003e-07,0.007707908658,0,0
19.38437,2.38528968e-07,0.007710502048,0,0
19.38937,2.38369358e-07,0.0077129699959999996,0,0
19.39437,2.38499992e-07,0.007715386118999999,0,0
19.39937,2.38536129e-07,0.007717967311,0,0
19.40437,2.38621605e-07,0.0077204012169999996,0,0
19.40937,2.38642758e-07,0.007722936412,0,0
19.41437,2.3878941800000004e-07,0.007725514592999999,0,0
19.41937,2.3882575600000004e-07,0.0077279046070000005,0,0
19.42437,2.38835632e-07,0.007730414246999999,0,0
19.42937,2.3873849e-07,0.007733010712,0,0
19.43437,2.38918736e-07,0.007735384408,0,0
19.43937,2.38896646e-07,0.007737999253,0,0
19.44437,2.39014771e-07,0.007740461355999999,0,0
19.44937,2.3904812300000003e-07,0.007742886169,0,0
19.45437,2.3912490000000003e-07,0.007745478868,0,0
19.45937,2.3902586e-07,0.007747961169,0,0
19.46437,2.39098813e-07,0.007750399784999999,0,0
19.46937,2.39096789e-07,0.007752950302999999,0,0
19.47437,2.3923428200000003e-07,0.007755431179,0,0
19.47937,2.39216868e-07,0.0077579604399999995,0,0
19.48437,2.39217874e-07,0.007760450974,0,0
19.48937,2.3936510400000003e-07,0.007762899628999999,0,0
19.49437,2.3939009300000005e-07,0.0077654370329999995,0,0
19.49937,2.39328183e-07,0.007768014578999999,0,0
19.50437,2.39492049e-07,0.007770518162,0,0
19.50937,2.39318313e-07,0.007772928323,0,0
19.51437,2.3956654e-07,0.00777546001,0,0
19.51937,2.3958801500000004e-07,0.007777981246999999,0,0
19.52437,2.3953093500000003e-07,0.00778041812,0,0
19.52937,2.3955497100000003e-07,0.007783001497,0,0
19.53437,2.39579472e-07,0.007785464546,0,0
19.53937,2.3967459e-07,0.0077879456630000005,0,0
19.54437,2.39577824e-07,0.007790426016,0,0
19.54937,2.39886757e-07,0.0077930060859999995,0,0
19.55437,2.39825198e-07,0.007795430874999999,0,0
19.55937,2.3997177800000004e-07,0.007797973393999999,0,0
