Wed Jun 29 16:09:31 2011

Number of Points = 8602
Depth (nm)	Load (µN)	Time (s)	Depth (V)	Load (V)
-8.174809	-0.506967	1.690000	0.004315	0.334849
-8.435324	-0.414145	1.695000	0.004365	0.335073
-8.208071	-0.452491	1.700000	0.004322	0.335091
-8.098968	-0.490717	1.705000	0.004301	0.334999
-8.763729	-0.366961	1.710000	0.004427	0.335004
-8.102337	-0.471016	1.715000	0.004302	0.335094
-8.094212	-0.493298	1.720000	0.004301	0.334990
-8.593580	-0.446979	1.725000	0.004395	0.334759
-8.224286	-0.493539	1.730000	0.004325	0.334867
-8.638961	-0.406407	1.735000	0.004404	0.334920
-8.332374	-0.489960	1.740000	0.004346	0.334784
-8.460549	-0.471749	1.745000	0.004370	0.334756
-8.548529	-0.453254	1.750000	0.004387	0.334767
-8.351873	-0.491147	1.755000	0.004350	0.334759
-8.637159	-0.438719	1.760000	0.004404	0.334757
-8.709900	-0.424913	1.765000	0.004418	0.334759
-8.503163	-0.462425	1.770000	0.004379	0.334762
-8.436918	-0.494101	1.775000	0.004366	0.334663
-8.923486	-0.428469	1.780000	0.004458	0.334542
-8.301514	-0.523181	1.785000	0.004341	0.334642
-8.965248	-0.433436	1.790000	0.004466	0.334477
-8.645485	-0.492688	1.795000	0.004406	0.334475
-8.849247	-0.455172	1.800000	0.004445	0.334475
-8.939934	-0.419818	1.805000	0.004462	0.334568
-8.584582	-0.487460	1.810000	0.004395	0.334557
-8.917701	-0.441011	1.815000	0.004458	0.334481
-8.989118	-0.429173	1.820000	0.004471	0.334474
-8.710887	-0.473975	1.825000	0.004419	0.334506
-8.848889	-0.453188	1.830000	0.004445	0.334482
-8.859400	-0.451789	1.835000	0.004447	0.334479
-9.062689	-0.520759	1.840000	0.004486	0.333943
-9.152439	-0.368703	1.845000	0.004503	0.334624
-8.945654	-0.517738	1.850000	0.004464	0.334066
-8.923149	-0.424500	1.855000	0.004460	0.334556
-9.473418	-0.402591	1.860000	0.004564	0.334155
-8.500165	-0.516485	1.865000	0.004380	0.334485
-9.718041	-0.368083	1.870000	0.004610	0.334100
-8.602765	-0.537441	1.875000	0.004399	0.334284
-9.520878	-0.381830	1.880000	0.004573	0.334213
-8.800185	-0.558879	1.885000	0.004437	0.333991
-9.328546	-0.402948	1.890000	0.004537	0.334285
-9.288749	-0.525697	1.895000	0.004529	0.333704
-9.112759	-0.451317	1.900000	0.004496	0.334241
-9.654464	-0.432548	1.905000	0.004599	0.333832
-8.742711	-0.549605	1.910000	0.004426	0.334090
-9.937457	-0.368990	1.915000	0.004652	0.333888
-8.847719	-0.557778	1.920000	0.004446	0.333950
-9.804569	-0.365695	1.925000	0.004627	0.334027
-9.022666	-0.569657	1.930000	0.004480	0.333727
-9.653868	-0.446433	1.935000	0.004599	0.333760
-9.545902	-0.461870	1.940000	0.004579	0.333782
-9.353607	-0.496413	1.945000	0.004543	0.333787
-9.430417	-0.482395	1.950000	0.004557	0.333786
-9.811289	-0.433272	1.955000	0.004629	0.333678
-9.336763	-0.501040	1.960000	0.004540	0.333778
-9.619574	-0.452963	1.965000	0.004593	0.333757
-9.623985	-0.480516	1.970000	0.004594	0.333613
-9.692166	-0.436185	1.975000	0.004607	0.333773
-9.712265	-0.445944	1.980000	0.004611	0.333705
-9.422408	-0.505047	1.985000	0.004556	0.333676
-9.901818	-0.436490	1.990000	0.004647	0.333575
-9.721778	-0.470583	1.995000	0.004613	0.333570
-9.740490	-0.458437	2.000000	0.004617	0.333614

-9.646511	-0.478837	2.009997	0.004599	0.333598
-9.660246	-0.480823	2.019994	0.004602	0.333574
-9.676898	-0.434951	2.029990	0.004605	0.333789
-9.615144	-0.419666	2.039987	0.004593	0.333922
-9.455864	-0.427223	2.049984	0.004564	0.334032
-9.337926	-0.474274	2.059981	0.004541	0.333904
-9.199563	-0.494850	2.069978	0.004515	0.333928
-9.404419	-0.460411	2.079974	0.004554	0.333910
-9.355872	-0.437062	2.089971	0.004545	0.334072
-9.243764	-0.470122	2.099968	0.004524	0.334009
-9.371622	-0.446652	2.109965	0.004549	0.334007
-9.170848	-0.440772	2.119962	0.004511	0.334223
-9.046167	-0.445800	2.129958	0.004487	0.334312
-8.888837	-0.474341	2.139955	0.004458	0.334314
-8.893938	-0.463897	2.149952	0.004459	0.334361
-8.844325	-0.479439	2.159949	0.004450	0.334328
-8.931936	-0.468239	2.169946	0.004466	0.334302
-8.975509	-0.410226	2.179942	0.004475	0.334553
-8.786395	-0.440238	2.189939	0.004439	0.334576
-8.753474	-0.448459	2.199936	0.004433	0.334565
-8.643928	-0.453800	2.209933	0.004413	0.334639
-8.674062	-0.445107	2.219930	0.004418	0.334654
-8.608085	-0.434098	2.229926	0.004406	0.334769
-8.493310	-0.455309	2.239923	0.004385	0.334769
-8.511510	-0.452030	2.249920	0.004388	0.334767
-8.495376	-0.424136	2.259917	0.004385	0.334922
